2019-07-16 16:11:31,9.28 G,106.32 G,1.09 K,935.00 B
2019-07-16 16:13:58,9.28 G,106.33 G,0.00 B,876.00 B
2019-07-16 16:14:00,9.28 G,106.33 G,6.47 K,160.15 K
2019-07-16 16:14:02,9.28 G,106.33 G,0.00 B,396.00 B
2019-07-16 16:14:04,9.28 G,106.33 G,264.00 B,1.19 K
2019-07-16 16:14:06,9.28 G,106.33 G,0.00 B,648.00 B
2019-07-16 16:14:08,9.28 G,106.33 G,0.00 B,600.00 B
2019-07-16 16:14:10,9.28 G,106.33 G,246.00 B,582.00 B
2019-07-16 16:14:12,9.28 G,106.33 G,0.00 B,13.01 K
2019-07-16 16:14:14,9.28 G,106.33 G,0.00 B,1.05 K
2019-07-16 16:14:16,9.28 G,106.33 G,42.00 B,660.00 B
2019-07-16 16:14:18,9.28 G,106.33 G,0.00 B,864.00 B
2019-07-16 16:14:20,9.28 G,106.33 G,0.00 B,708.00 B
2019-07-16 16:14:22,9.28 G,106.33 G,18.88 K,683.67 K
2019-07-16 16:14:24,9.28 G,106.33 G,0.00 B,1.07 K
2019-07-16 16:14:26,9.28 G,106.33 G,0.00 B,600.00 B
2019-07-16 16:14:28,9.28 G,106.33 G,0.00 B,540.00 B
2019-07-16 16:14:30,9.28 G,106.33 G,690.00 B,1.89 K
2019-07-16 16:14:32,9.28 G,106.33 G,0.00 B,756.00 B
2019-07-16 16:14:34,9.28 G,106.33 G,1.22 K,1.39 K
2019-07-16 16:14:36,9.28 G,106.33 G,17.37 K,664.19 K
2019-07-16 16:14:38,9.28 G,106.33 G,0.00 B,1.04 K
2019-07-16 16:14:40,9.28 G,106.33 G,0.00 B,1.01 K
2019-07-16 16:14:42,9.28 G,106.33 G,0.00 B,924.00 B
2019-07-16 16:14:44,9.28 G,106.33 G,0.00 B,108.00 B
2019-07-16 16:14:46,9.28 G,106.33 G,0.00 B,1.20 K
2019-07-16 16:14:48,9.28 G,106.33 G,54.00 B,888.00 B
2019-07-16 16:14:50,9.28 G,106.33 G,0.00 B,756.00 B
2019-07-16 16:14:52,9.28 G,106.33 G,144.00 B,606.00 B
2019-07-16 16:14:54,9.28 G,106.33 G,0.00 B,1.01 K
2019-07-16 16:14:56,9.28 G,106.33 G,18.81 K,679.17 K
2019-07-16 16:14:58,9.28 G,106.33 G,0.00 B,648.00 B
2019-07-16 16:15:00,9.28 G,106.33 G,0.00 B,600.00 B
2019-07-16 16:15:02,9.28 G,106.33 G,18.35 K,683.66 K
2019-07-16 16:15:04,9.28 G,106.33 G,0.00 B,276.00 B
2019-07-16 16:15:06,9.28 G,106.33 G,252.00 B,890.00 B
2019-07-16 16:15:08,9.28 G,106.33 G,0.00 B,660.00 B
2019-07-16 16:15:10,9.28 G,106.33 G,0.00 B,924.00 B
2019-07-16 16:15:12,9.28 G,106.33 G,0.00 B,13.01 K
2019-07-16 16:15:14,9.28 G,106.33 G,0.00 B,816.00 B
2019-07-16 16:15:16,9.28 G,106.33 G,42.00 B,660.00 B
2019-07-16 16:15:18,9.28 G,106.33 G,0.00 B,396.00 B
2019-07-16 16:15:20,9.28 G,106.33 G,3.35 K,127.65 K
2019-07-16 16:15:22,9.28 G,106.33 G,144.00 B,1.60 K
2019-07-16 16:15:24,9.28 G,106.34 G,0.00 B,660.00 B
2019-07-16 16:15:26,9.28 G,106.34 G,0.00 B,552.00 B
2019-07-16 16:15:28,9.28 G,106.34 G,0.00 B,1.05 K
2019-07-16 16:15:30,9.28 G,106.34 G,17.94 K,683.59 K
2019-07-16 16:15:32,9.28 G,106.34 G,0.00 B,228.00 B
2019-07-16 16:15:34,9.28 G,106.34 G,690.00 B,1.22 K
2019-07-16 16:15:36,9.28 G,106.34 G,0.00 B,864.00 B
2019-07-16 16:15:38,9.28 G,106.34 G,438.00 B,904.00 B
2019-07-16 16:15:40,9.28 G,106.34 G,0.00 B,1.01 K
2019-07-16 16:15:42,9.28 G,106.34 G,5.51 K,121.25 K
2019-07-16 16:15:44,9.28 G,106.34 G,0.00 B,756.00 B
2019-07-16 16:15:46,9.28 G,106.34 G,42.00 B,900.00 B
2019-07-16 16:15:48,9.28 G,106.34 G,0.00 B,876.00 B
2019-07-16 16:15:50,9.28 G,106.34 G,0.00 B,720.00 B
2019-07-16 16:15:52,9.28 G,106.34 G,144.00 B,1002.00 B
2019-07-16 16:15:54,9.28 G,106.34 G,18.21 K,662.84 K
2019-07-16 16:15:56,9.28 G,106.34 G,0.00 B,492.00 B
2019-07-16 16:15:58,9.28 G,106.34 G,0.00 B,540.00 B
2019-07-16 16:16:00,9.28 G,106.34 G,0.00 B,660.00 B
2019-07-16 16:16:02,9.28 G,106.34 G,0.00 B,648.00 B
2019-07-16 16:16:04,9.28 G,106.34 G,7.15 K,309.07 K
2019-07-16 16:16:06,9.28 G,106.34 G,706.00 B,726.00 B
2019-07-16 16:16:08,9.28 G,106.34 G,0.00 B,540.00 B
2019-07-16 16:16:10,9.28 G,106.34 G,256.00 B,1.03 K
2019-07-16 16:16:12,9.28 G,106.34 G,0.00 B,13.17 K
2019-07-16 16:16:14,9.28 G,106.34 G,0.00 B,540.00 B
2019-07-16 16:16:16,9.28 G,106.34 G,0.00 B,276.00 B
2019-07-16 16:16:18,9.28 G,106.34 G,84.00 B,1.03 K
2019-07-16 16:16:20,9.28 G,106.34 G,0.00 B,1.18 K
2019-07-16 16:16:22,9.28 G,106.34 G,144.00 B,1.08 K
2019-07-16 16:16:24,9.28 G,106.34 G,0.00 B,924.00 B
2019-07-16 16:16:26,9.28 G,106.34 G,0.00 B,228.00 B
2019-07-16 16:16:28,9.28 G,106.34 G,0.00 B,444.00 B
2019-07-16 16:16:30,9.28 G,106.34 G,18.66 K,682.34 K
2019-07-16 16:16:32,9.28 G,106.34 G,0.00 B,1.11 K
2019-07-16 16:16:34,9.28 G,106.34 G,876.00 B,2.47 K
2019-07-16 16:16:36,9.28 G,106.34 G,0.00 B,768.00 B
2019-07-16 16:16:38,9.28 G,106.34 G,10.42 K,322.76 K
2019-07-16 16:16:40,9.28 G,106.34 G,0.00 B,1.01 K
2019-07-16 16:16:42,9.28 G,106.34 G,252.00 B,782.00 B
2019-07-16 16:16:44,9.28 G,106.34 G,0.00 B,936.00 B
2019-07-16 16:16:46,9.28 G,106.34 G,0.00 B,984.00 B
2019-07-16 16:16:48,9.28 G,106.34 G,0.00 B,444.00 B
2019-07-16 16:16:50,9.28 G,106.34 G,0.00 B,816.00 B
2019-07-16 16:16:52,9.28 G,106.34 G,144.00 B,1.03 K
2019-07-16 16:16:54,9.28 G,106.34 G,0.00 B,1.01 K
2019-07-16 16:16:56,9.28 G,106.34 G,0.00 B,216.00 B
2019-07-16 16:16:58,9.28 G,106.34 G,656.00 B,1.24 K
2019-07-16 16:17:00,9.28 G,106.34 G,0.00 B,504.00 B
2019-07-16 16:17:02,9.28 G,106.34 G,0.00 B,228.00 B
2019-07-16 16:17:04,9.28 G,106.34 G,0.00 B,516.00 B
2019-07-16 16:17:06,9.28 G,106.34 G,0.00 B,1.44 K
2019-07-16 16:17:08,9.28 G,106.34 G,0.00 B,708.00 B
2019-07-16 16:17:10,9.28 G,106.34 G,0.00 B,444.00 B
2019-07-16 16:17:12,9.28 G,106.34 G,0.00 B,12.86 K
2019-07-16 16:17:14,9.28 G,106.34 G,204.00 B,846.00 B
2019-07-16 16:17:16,9.28 G,106.34 G,0.00 B,492.00 B
2019-07-16 16:17:18,9.28 G,106.34 G,0.00 B,984.00 B
2019-07-16 16:17:20,9.28 G,106.34 G,0.00 B,756.00 B
2019-07-16 16:17:22,9.28 G,106.34 G,144.00 B,762.00 B
2019-07-16 16:17:24,9.28 G,106.34 G,17.88 K,681.61 K
2019-07-16 16:17:26,9.28 G,106.34 G,42.00 B,984.00 B
2019-07-16 16:17:28,9.28 G,106.34 G,0.00 B,492.00 B
2019-07-16 16:17:30,9.28 G,106.34 G,690.00 B,1.17 K
2019-07-16 16:17:32,9.28 G,106.34 G,0.00 B,1.32 K
2019-07-16 16:17:34,9.28 G,106.34 G,504.00 B,688.00 B
2019-07-16 16:17:36,9.28 G,106.34 G,0.00 B,768.00 B
2019-07-16 16:17:38,9.28 G,106.34 G,252.00 B,1.03 K
2019-07-16 16:17:40,9.28 G,106.34 G,0.00 B,600.00 B
2019-07-16 16:17:42,9.28 G,106.34 G,504.00 B,1.15 K
2019-07-16 16:17:44,9.28 G,106.34 G,11.28 K,491.59 K
2019-07-16 16:17:46,9.28 G,106.34 G,0.00 B,492.00 B
2019-07-16 16:17:48,9.28 G,106.34 G,0.00 B,388.00 B
2019-07-16 16:17:50,9.28 G,106.34 G,0.00 B,1.01 K
2019-07-16 16:17:52,9.28 G,106.34 G,144.00 B,1.51 K
2019-07-16 16:17:54,9.28 G,106.34 G,0.00 B,168.00 B
2019-07-16 16:17:56,9.28 G,106.34 G,42.00 B,660.00 B
2019-07-16 16:17:58,9.28 G,106.34 G,0.00 B,876.00 B
2019-07-16 16:18:00,9.28 G,106.34 G,0.00 B,180.00 B
2019-07-16 16:18:02,9.28 G,106.35 G,18.32 K,694.50 K
2019-07-16 16:18:04,9.28 G,106.35 G,0.00 B,1.07 K
2019-07-16 16:18:06,9.28 G,106.35 G,0.00 B,5.99 K
2019-07-16 16:18:08,9.28 G,106.35 G,0.00 B,5.89 K
2019-07-16 16:18:10,9.28 G,106.35 G,0.00 B,492.00 B
2019-07-16 16:18:12,9.28 G,106.35 G,0.00 B,12.96 K
2019-07-16 16:18:14,9.28 G,106.35 G,0.00 B,60.00 B
2019-07-16 16:18:16,9.28 G,106.35 G,0.00 B,1.12 K
2019-07-16 16:18:19,9.28 G,106.35 G,0.00 B,1.05 K
2019-07-16 16:18:21,9.28 G,106.35 G,42.00 B,384.00 B
2019-07-16 16:18:23,9.28 G,106.35 G,11.42 K,485.54 K
2019-07-16 16:18:25,9.28 G,106.35 G,0.00 B,1.23 K
2019-07-16 16:18:27,9.28 G,106.35 G,0.00 B,60.00 B
2019-07-16 16:18:29,9.28 G,106.35 G,50.00 B,768.00 B
2019-07-16 16:18:31,9.28 G,106.35 G,0.00 B,1.11 K
2019-07-16 16:18:33,9.28 G,106.35 G,11.79 K,525.52 K
2019-07-16 16:18:35,9.28 G,106.35 G,0.00 B,1.01 K
2019-07-16 16:18:37,9.28 G,106.35 G,0.00 B,1.11 K
2019-07-16 16:18:39,9.28 G,106.35 G,1.12 K,6.99 K
2019-07-16 16:18:41,9.28 G,106.35 G,0.00 B,963.00 B
2019-07-16 16:18:43,9.28 G,106.35 G,0.00 B,876.00 B
2019-07-16 16:18:45,9.28 G,106.35 G,0.00 B,972.00 B
2019-07-16 16:18:47,9.28 G,106.35 G,0.00 B,0.00 B
2019-07-16 16:18:49,9.28 G,106.35 G,0.00 B,1.70 K
2019-07-16 16:18:51,9.28 G,106.35 G,0.00 B,963.00 B
2019-07-16 16:18:53,9.28 G,106.35 G,144.00 B,1.39 K
2019-07-16 16:18:55,9.28 G,106.35 G,17.97 K,648.56 K
2019-07-16 16:18:57,9.28 G,106.35 G,0.00 B,888.00 B
2019-07-16 16:18:59,9.28 G,106.35 G,0.00 B,336.00 B
2019-07-16 16:19:01,9.28 G,106.35 G,0.00 B,1.01 K
2019-07-16 16:19:03,9.28 G,106.35 G,18.39 K,663.43 K
2019-07-16 16:19:05,9.28 G,106.35 G,0.00 B,216.00 B
2019-07-16 16:19:07,9.28 G,106.35 G,0.00 B,876.00 B
2019-07-16 16:19:09,9.28 G,106.35 G,0.00 B,660.00 B
2019-07-16 16:19:11,9.28 G,106.35 G,0.00 B,1.05 K
2019-07-16 16:19:13,9.28 G,106.35 G,17.64 K,658.38 K
2019-07-16 16:19:15,9.28 G,106.35 G,0.00 B,1.25 K
2019-07-16 16:19:17,9.28 G,106.35 G,204.00 B,1.68 K
2019-07-16 16:19:19,9.28 G,106.35 G,7.78 K,303.18 K
2019-07-16 16:19:21,9.28 G,106.35 G,0.00 B,1.32 K
2019-07-16 16:19:23,9.28 G,106.35 G,228.00 B,1.47 K
2019-07-16 16:19:25,9.28 G,106.35 G,0.00 B,459.00 B
2019-07-16 16:19:27,9.28 G,106.35 G,0.00 B,768.00 B
2019-07-16 16:19:29,9.28 G,106.35 G,18.11 K,682.50 K
2019-07-16 16:19:31,9.28 G,106.35 G,0.00 B,1.16 K
2019-07-16 16:19:33,9.28 G,106.35 G,0.00 B,756.00 B
2019-07-16 16:19:35,9.28 G,106.35 G,0.00 B,708.00 B
2019-07-16 16:19:37,9.28 G,106.35 G,0.00 B,600.00 B
2019-07-16 16:19:39,9.28 G,106.35 G,0.00 B,492.00 B
2019-07-16 16:19:41,9.28 G,106.35 G,17.93 K,674.44 K
2019-07-16 16:19:43,9.28 G,106.35 G,0.00 B,924.00 B
2019-07-16 16:19:45,9.28 G,106.35 G,0.00 B,384.00 B
2019-07-16 16:19:47,9.28 G,106.35 G,0.00 B,324.00 B
2019-07-16 16:19:49,9.28 G,106.35 G,0.00 B,1.01 K
2019-07-16 16:19:51,9.28 G,106.35 G,235.00 B,945.00 B
2019-07-16 16:19:53,9.28 G,106.35 G,144.00 B,1.24 K
2019-07-16 16:19:55,9.28 G,106.35 G,0.00 B,708.00 B
2019-07-16 16:19:57,9.28 G,106.35 G,0.00 B,1.08 K
2019-07-16 16:19:59,9.28 G,106.35 G,0.00 B,720.00 B
2019-07-16 16:20:01,9.28 G,106.35 G,1.12 K,1.51 K
2019-07-16 16:20:03,9.28 G,106.35 G,0.00 B,924.00 B
2019-07-16 16:20:05,9.28 G,106.35 G,12.44 K,583.75 K
2019-07-16 16:20:07,9.28 G,106.35 G,0.00 B,972.00 B
2019-07-16 16:20:09,9.28 G,106.35 G,0.00 B,432.00 B
2019-07-16 16:20:11,9.28 G,106.35 G,0.00 B,276.00 B
2019-07-16 16:20:13,9.28 G,106.35 G,108.00 B,7.96 K
2019-07-16 16:20:15,9.28 G,106.35 G,54.00 B,1.37 K
2019-07-16 16:20:17,9.28 G,106.35 G,54.00 B,432.00 B
2019-07-16 16:20:19,9.28 G,106.35 G,9.83 K,311.86 K
2019-07-16 16:20:21,9.28 G,106.35 G,0.00 B,1.14 K
2019-07-16 16:20:23,9.28 G,106.35 G,144.00 B,1.01 K
2019-07-16 16:20:25,9.28 G,106.35 G,0.00 B,756.00 B
2019-07-16 16:20:27,9.28 G,106.35 G,0.00 B,972.00 B
2019-07-16 16:20:29,9.28 G,106.35 G,0.00 B,891.00 B
2019-07-16 16:20:31,9.28 G,106.35 G,17.85 K,682.39 K
2019-07-16 16:20:33,9.28 G,106.35 G,0.00 B,984.00 B
2019-07-16 16:20:35,9.28 G,106.35 G,0.00 B,492.00 B
2019-07-16 16:20:37,9.28 G,106.35 G,0.00 B,1.17 K
2019-07-16 16:20:39,9.28 G,106.35 G,0.00 B,324.00 B
2019-07-16 16:20:41,9.28 G,106.35 G,0.00 B,708.00 B
2019-07-16 16:20:43,9.28 G,106.35 G,0.00 B,720.00 B
2019-07-16 16:20:45,9.28 G,106.35 G,0.00 B,432.00 B
2019-07-16 16:20:47,9.28 G,106.35 G,0.00 B,1.29 K
2019-07-16 16:20:49,9.28 G,106.35 G,0.00 B,972.00 B
2019-07-16 16:20:51,9.28 G,106.35 G,0.00 B,276.00 B
2019-07-16 16:20:53,9.28 G,106.36 G,144.00 B,786.00 B
2019-07-16 16:20:55,9.28 G,106.36 G,0.00 B,1.17 K
2019-07-16 16:20:57,9.28 G,106.36 G,0.00 B,492.00 B
2019-07-16 16:20:59,9.28 G,106.36 G,0.00 B,828.00 B
2019-07-16 16:21:01,9.28 G,106.36 G,0.00 B,891.00 B
2019-07-16 16:21:03,9.28 G,106.36 G,0.00 B,648.00 B
2019-07-16 16:21:05,9.28 G,106.36 G,0.00 B,108.00 B
2019-07-16 16:21:07,9.28 G,106.36 G,42.00 B,732.00 B
2019-07-16 16:21:09,9.28 G,106.36 G,0.00 B,540.00 B
2019-07-16 16:21:11,9.28 G,106.36 G,0.00 B,648.00 B
2019-07-16 16:21:13,9.28 G,106.36 G,0.00 B,13.37 K
2019-07-16 16:21:15,9.28 G,106.36 G,0.00 B,324.00 B
2019-07-16 16:21:17,9.28 G,106.36 G,0.00 B,1.00 K
2019-07-16 16:21:19,9.28 G,106.36 G,0.00 B,876.00 B
2019-07-16 16:21:21,9.28 G,106.36 G,0.00 B,984.00 B
2019-07-16 16:21:23,9.28 G,106.36 G,54.00 B,546.00 B
2019-07-16 16:21:25,9.28 G,106.36 G,84.00 B,1.28 K
2019-07-16 16:21:27,9.28 G,106.36 G,0.00 B,120.00 B
2019-07-16 16:21:29,9.28 G,106.36 G,10.50 K,348.57 K
2019-07-16 16:21:31,9.28 G,106.36 G,0.00 B,1.22 K
2019-07-16 16:21:33,9.28 G,106.36 G,0.00 B,432.00 B
2019-07-16 16:21:35,9.28 G,106.36 G,0.00 B,612.00 B
2019-07-16 16:21:37,9.28 G,106.36 G,0.00 B,216.00 B
2019-07-16 16:21:39,9.28 G,106.36 G,0.00 B,924.00 B
2019-07-16 16:21:41,9.28 G,106.36 G,0.00 B,216.00 B
2019-07-16 16:21:43,9.28 G,106.36 G,0.00 B,756.00 B
2019-07-16 16:21:45,9.28 G,106.36 G,0.00 B,972.00 B
2019-07-16 16:21:47,9.28 G,106.36 G,0.00 B,1.17 K
2019-07-16 16:21:49,9.28 G,106.36 G,0.00 B,492.00 B
2019-07-16 16:21:51,9.28 G,106.36 G,0.00 B,324.00 B
2019-07-16 16:21:53,9.28 G,106.36 G,13.52 K,600.33 K
2019-07-16 16:21:55,9.28 G,106.36 G,42.00 B,492.00 B
2019-07-16 16:21:57,9.28 G,106.36 G,0.00 B,1.11 K
2019-07-16 16:21:59,9.28 G,106.36 G,0.00 B,492.00 B
2019-07-16 16:22:01,9.28 G,106.36 G,0.00 B,552.00 B
2019-07-16 16:22:03,9.28 G,106.36 G,9.02 K,357.68 K
2019-07-16 16:22:05,9.28 G,106.36 G,0.00 B,708.00 B
2019-07-16 16:22:07,9.28 G,106.36 G,0.00 B,512.00 B
2019-07-16 16:22:09,9.28 G,106.36 G,0.00 B,648.00 B
2019-07-16 16:22:11,9.28 G,106.36 G,0.00 B,1.32 K
2019-07-16 16:22:13,9.28 G,106.36 G,0.00 B,12.64 K
2019-07-16 16:22:15,9.28 G,106.36 G,17.93 K,673.91 K
2019-07-16 16:22:17,9.28 G,106.36 G,0.00 B,708.00 B
2019-07-16 16:22:19,9.28 G,106.36 G,0.00 B,972.00 B
2019-07-16 16:22:21,9.28 G,106.36 G,204.00 B,630.00 B
2019-07-16 16:22:23,9.28 G,106.36 G,54.00 B,1.01 K
2019-07-16 16:22:25,9.28 G,106.36 G,0.00 B,612.00 B
2019-07-16 16:22:27,9.28 G,106.36 G,19.43 K,684.51 K
2019-07-16 16:22:29,9.28 G,106.36 G,0.00 B,888.00 B
2019-07-16 16:22:31,9.28 G,106.36 G,0.00 B,168.00 B
2019-07-16 16:22:33,9.28 G,106.36 G,0.00 B,540.00 B
2019-07-16 16:22:35,9.28 G,106.36 G,0.00 B,216.00 B
2019-07-16 16:22:37,9.28 G,106.36 G,0.00 B,1.08 K
2019-07-16 16:22:39,9.28 G,106.36 G,0.00 B,216.00 B
2019-07-16 16:22:41,9.28 G,106.36 G,0.00 B,1.05 K
2019-07-16 16:22:43,9.28 G,106.36 G,0.00 B,924.00 B
2019-07-16 16:22:45,9.28 G,106.36 G,0.00 B,648.00 B
2019-07-16 16:22:47,9.28 G,106.36 G,0.00 B,876.00 B
2019-07-16 16:22:49,9.28 G,106.36 G,0.00 B,216.00 B
2019-07-16 16:22:51,9.28 G,106.36 G,1.93 K,57.39 K
2019-07-16 16:22:53,9.28 G,106.36 G,0.00 B,1.08 K
2019-07-16 16:22:55,9.28 G,106.36 G,0.00 B,1.02 K
2019-07-16 16:22:57,9.28 G,106.36 G,0.00 B,552.00 B
2019-07-16 16:22:59,9.28 G,106.36 G,0.00 B,864.00 B
2019-07-16 16:23:01,9.28 G,106.36 G,0.00 B,228.00 B
2019-07-16 16:23:03,9.28 G,106.36 G,18.16 K,688.05 K
2019-07-16 16:23:05,9.28 G,106.36 G,0.00 B,708.00 B
2019-07-16 16:23:07,9.28 G,106.36 G,0.00 B,1.02 K
2019-07-16 16:23:09,9.28 G,106.36 G,0.00 B,972.00 B
2019-07-16 16:23:11,9.28 G,106.36 G,0.00 B,396.00 B
2019-07-16 16:23:13,9.28 G,106.36 G,0.00 B,660.00 B
2019-07-16 16:23:15,9.28 G,106.36 G,0.00 B,1.10 K
2019-07-16 16:23:17,9.28 G,106.36 G,0.00 B,1.34 K
2019-07-16 16:23:19,9.28 G,106.36 G,0.00 B,504.00 B
2019-07-16 16:23:21,9.28 G,106.36 G,0.00 B,600.00 B
2019-07-16 16:23:23,9.28 G,106.36 G,204.00 B,690.00 B
2019-07-16 16:23:25,9.28 G,106.36 G,0.00 B,1.07 K
2019-07-16 16:23:27,9.28 G,106.36 G,0.00 B,492.00 B
2019-07-16 16:23:29,9.28 G,106.36 G,0.00 B,432.00 B
2019-07-16 16:23:31,9.28 G,106.36 G,0.00 B,936.00 B
2019-07-16 16:23:33,9.28 G,106.36 G,0.00 B,336.00 B
2019-07-16 16:23:35,9.28 G,106.36 G,19.12 K,691.85 K
2019-07-16 16:23:37,9.28 G,106.36 G,0.00 B,720.00 B
2019-07-16 16:23:39,9.28 G,106.36 G,0.00 B,1.12 K
2019-07-16 16:23:41,9.28 G,106.36 G,0.00 B,936.00 B
2019-07-16 16:23:43,9.28 G,106.36 G,0.00 B,1.23 K
2019-07-16 16:23:45,9.28 G,106.36 G,0.00 B,564.00 B
2019-07-16 16:23:47,9.28 G,106.36 G,0.00 B,324.00 B
2019-07-16 16:23:49,9.28 G,106.36 G,4.90 K,179.54 K
2019-07-16 16:23:51,9.28 G,106.37 G,0.00 B,924.00 B
2019-07-16 16:23:53,9.28 G,106.37 G,0.00 B,540.00 B
2019-07-16 16:23:55,9.28 G,106.37 G,0.00 B,228.00 B
2019-07-16 16:23:57,9.28 G,106.37 G,42.00 B,780.00 B
2019-07-16 16:23:59,9.28 G,106.37 G,0.00 B,600.00 B
2019-07-16 16:24:01,9.28 G,106.37 G,0.00 B,432.00 B
2019-07-16 16:24:03,9.28 G,106.37 G,0.00 B,768.00 B
2019-07-16 16:24:05,9.28 G,106.37 G,0.00 B,876.00 B
